|YEAR|	|MONTH|	|NUMBER OF HURRICANES|
1950,     Oct,     4
1950,     Nov,     0
1950,     Dec,     0
1951,     Jan,     0
1951,     Feb,     0
1951,     Mar,     0
1951,     Apr,     0
1951,     May,     1
1951,     Jun,     0
1951,     Jul,     0
1951,     Aug,     2
1951,     Sep,     3
1951,     Oct,     1
1951,     Nov,     0
1951,     Dec,     1
1952,     Jan,     0
1952,     Feb,     0
1952,     Mar,     0
1952,     Apr,     0
1952,     May,     0
1952,     Jun,     0
1952,     Jul,     0
1952,     Aug,     1
1952,     Sep,     1
1952,     Oct,     2
1952,     Nov,     0
1952,     Dec,     0
1953,     Jan,     0
1953,     Feb,     0
1953,     Mar,     0
1953,     Apr,     0
1953,     May,     0
1953,     Jun,     0
1953,     Jul,     0
1953,     Aug,     1
1953,     Sep,     3
1953,     Oct,     2
1953,     Nov,     0
1953,     Dec,     0
1954,     Jan,     0
1954,     Feb,     0
1954,     Mar,     0
1954,     Apr,     0
1954,     May,     0
1954,     Jun,     1
1954,     Jul,     0
1954,     Aug,     2
1954,     Sep,     2
1954,     Oct,     1
1954,     Nov,     0
1954,     Dec,     1
1955,     Jan,     0
1955,     Feb,     0
1955,     Mar,     0
1955,     Apr,     0
1955,     May,     0
1955,     Jun,     0
1955,     Jul,     0
1955,     Aug,     2
1955,     Sep,     5
1955,     Oct,     1
1955,     Nov,     0
1955,     Dec,     0
1956,     Jan,     0
1956,     Feb,     0
1956,     Mar,     0
1956,     Apr,     0
1956,     May,     0
1956,     Jun,     0
1956,     Jul,     1
1956,     Aug,     1
1956,     Sep,     1
1956,     Oct,     1
1956,     Nov,     0
1956,     Dec,     0
1957,     Jan,     0
1957,     Feb,     0
1957,     Mar,     0
1957,     Apr,     0
1957,     May,     0
1957,     Jun,     1
1957,     Jul,     0
1957,     Aug,     0
1957,     Sep,     2
1957,     Oct,     0
1957,     Nov,     0
1957,     Dec,     0
1958,     Jan,     0
1958,     Feb,     0
1958,     Mar,     0
1958,     Apr,     0
1958,     May,     0
1958,     Jun,     0
1958,     Jul,     0
1958,     Aug,     2
1958,     Sep,     3
1958,     Oct,     1
1958,     Nov,     0
1958,     Dec,     0
1959,     Jan,     0
1959,     Feb,     0
1959,     Mar,     0
